'',0,,
CHOICES,1,,
CHOKED,-2,anger,
CHOKES,-2,anger,
CHOKING,-2,anger,
CHORAR,-2,anger,
CHOSE,1,,
CHRIS,1,,
CHRIST,2,,
CHRISTIAN,1,,
CHRISTMAS,1,,
CHROME,1,,
CHUVA,0,,
CICI,1,,
CIDADE,0,,
CIE,1,,
CIEE,2,,
CIEEE,1,,
CIELO,1,,
CIERTO,1,,
CIK,1,,
CIN,1,,
CINE,1,,
CINTA,1,,
CITA,0,,
CIUM,1,,
CIVIL UPRISING,-1,anger,
CIVIL WAR,-1,anger,
CKCK,0,,
CKCKCK,0,,
CLARIFIES,2,,
CLARO,1,,
CLASE,0,,
CLASES,0,,
CLASSES,1,,
CLASSY,3,trust,
CLEANED,1,,
CLEANER,2,,
CLEAR,1,,
CLEARED,1,,
CLEARLY,1,anticipation,
CLEARS,1,,
CLEVELAND,1,,
CLIMA,1,,
CLOSER,1,,
CLOSING,0,,
CLOUDS,1,,
CLUELESS,-2,surprise,
CMA,0,,
CMG,-1,,
CMO,1,,
CMON,1,,
C'MON,1,,
CNT,0,,
COBA,1,,
COCA,1,,
COCKSUCKER,-5,disgust,
COCKSUCKERS,-5,disgust,
COCKY,-2,anger,
COCO,1,,
COCOK,1,,
CODY,2,,
COERCED,-2,fear,
COISAS,1,,
COK,1,,
COKLAT,1,,
COLA,1,,
COLE,1,,
COLEGIO,0,,
COLLAPSED,-2,sadness,
COLLAPSES,-2,sadness,
COLLAPSING,-2,sadness,
COLLIDES,-1,sadness,
COLLIDING,-1,sadness,
COLLISIONS,-2,sadness,
COLLUDING,-3,fear,
COLOCAR,1,,
COLORADO,1,,
COLOUR,1,,
COMBATS,-1,anger,
COME,1,,
COMEBACK,1,,
COMENDO,1,,
COMFORTABLE,2,,
COMFORTING,2,trust,
COMFORTS,2,trust,
COMI,0,,
COMIDA,1,,
COMIENDO,2,,
COMMENDED,2,trust,
COMMENTS,1,,
COMMERCIALS,0,,
COMMITMENT,2,trust,
COMMITS,1,trust,
COMMITTING,1,trust,
COMP,0,,
COMPARED,1,,
COMPLAINED,-2,anger,
COMPLAINING,-2,anger,
COMPLAINS,-2,anger,
COMPLETE,1,,
COMPRAR,1,,
COMPREI,1,,
CONCERTS,1,,
CONCIERTO,0,,
CONCILIATE,2,anticipation,
CONCILIATED,2,anticipation,
CONCILIATES,2,anticipation,
CONCILIATING,2,anticipation,
CONDEMNS,-2,anger,
CONFLICTIVE,-2,anger,
CONFLICTS,-2,anger,
CONFUSED,-2,fear,
CONFUSING,-2,fear,
CONGRATS,2,joy,
CONGRATULATE,2,joy,
CONGRATULATION,2,joy,
CONGRATULATIONS,2,joy,
CONGRATZ,2,joy,
CONMIGO,0,,
CONSENTS,2,trust,
CONSIDER,2,trust,
CONSIDERING,1,,
CONSOLABLE,2,,
CONT,1,,
CONTA,0,,
CONTACTS,0,,
CONTAGIONS,-2,fear,
CONTAR,0,,
CONTEMPTUOUSLY,-2,disgust,
CONTEND,-1,anger,
CONTENDER,-1,anger,
CONTEST,-1,anger,
CONTESTABLE,-2,anger,
CONTIGO,1,,
CONTINUES,1,,
CONTRA,0,,
CONTROVERSIALLY,-2,fear,
CONVERSATIONS,1,,
CONVINCES,1,,
CONVIVIAL,2,joy,
CONVO,2,joy,
COOKED,2,,
COOKIE,1,,
COOKIES,1,,
COOL STUFF,3,trust,
COOLEST,3,trust,
COOOL,2,,
COPS,1,,
CORAZON,1,,
CORNERED,-2,fear,
CORRECT,2,trust,
COS,0,,
COSAS,1,,
COSTA,1,,
COUGHING,-2,fear,
COULDNT,0,,
COULD'VE,-1,,
COUNTING,1,,
COURSE,2,,
COURSEWORK,0,,
COUSIN,1,,
COUSINS,1,,
COVERS,1,,
COVER-UP,-3,fear,
COWO,1,,
COWOK,1,,
COZ,0,,
CPET,1,,
CPT,1,,
CRAMPS,-2,fear,
CRAPPY,-1,anger,
CRASHED,-1,fear,
CRAZIER,-2,anger,
CRAZIEST,-2,anger,
CREATED,2,joy,
CREATING,2,joy,
CREEPY,1,,
CREER,0,,
CRESTFALLEN,-2,disgust,
CRIED,-2,anger,
CRIES,-2,anger,
CRIMINALS,-3,anger,
CRITA,0,,
CRITICIZED,-2,anger,
CRITICIZES,-2,anger,
CRITICIZING,-2,anger,
CRITICS,-2,anger,
CRUSHES,-1,anger,
CSI,1,,
CTFU,1,,
CUACA,1,,
CUALQUIER,1,,
CUANTO,0,,
CUARTO,0,,
CUCI,1,,
CUD,0,,
CUDDLING,1,,
CUENTA,0,,
CUENTO,1,,
CUKUP,1,,
CULPA,-1,,
CUM,1,,
CUMA,0,,
CUMAN,0,,
CUMPLE,2,,
CUNT,-5,anger,
CUPCAKE,1,,
CUPCAKES,2,,
CUPPA,2,,
CUPS,1,,
CURE,1,,
CURHAT,0,,
CURIOUS,1,surprise,
CURLY,1,,
CURRENTLY,1,,
CURSO,1,,
CUS,1,,
CUSTOMERS,1,,
CUTEST,2,joy,
CUTIE,3,joy,
CUTS,-1,anger,
CUY,1,,
CUZ,1,,
CYA,2,,
CYNICAL,-2,anger,
CYNICISM,-2,anger,
CYRUS,2,,
DAAR,1,,
DAARNA,2,,
DACHT,1,,
DADDY,1,,
DADS,1,,
DAERAH,1,,
DAFTAR,1,,
DAGJE,1,,
DAH,1,,
DAHA,2,,
DAI,1,,
DALAM,1,,
DALLAS,1,,
DAMAI,2,,
DAMMIT,-4,anger,
DAMNIT,-4,anger,
DANCING,2,,
DANG,0,,
DANI,1,,
DANIEL,1,,
DANKE,4,,
DANNY,1,,
DAPAT,1,,
DAPET,1,,
DAQUI,1,,
DAR,0,,
DARAH,0,,
DAREDEVIL,2,,
DARIPADA,1,,
DARKEST,-2,fear,
DARL,1,,
DASAR,1,,
DATANG,1,,
DATES,1,,
DATING,1,,
DATS,1,,
DAUNTLESS,2,trust,
DAVE,1,,
DAVID,1,,
DAW,1,,
DAYLIGHT,1,,
DAYS,1,,
DAYY,2,joy,
DAYYY,2,joy,
DDE,2,,
DEA,1,,
DEAD,-3,sadness,
DEADLINE,0,,
DEARLY,3,trust,
DEBE,1,,
DEBO,0,,
DEBONAIR,2,,
DECEIVES,-3,disgust,
DECEMBER,1,,
DECH,1,,
DECIDE,1,,
DECIR,0,,
DECISIONS,1,,
DEDE,1,,
DEDICATED,2,trust,
DEE,1,,
DEEEH,0,,
DEEH,0,,
DEEP,1,,
DEF,1,,
DEFECTS,-3,fear,
DEFENDERS,2,trust,
DEFF,1,,
DEFINATELY,2,trust,
DEFINITELY,2,trust,
DEFINITIVAMENTE,0,,
DEFO,1,,
DEG,1,,
DEGRADED,-2,disgust,
DEGRADES,-2,disgust,
DEGREES,1,,
DEH,1,,
DEHH,0,,
DEHUMANIZE,-2,disgust,
DEHUMANIZED,-2,disgust,
DEHUMANIZES,-2,disgust,
DEHUMANIZING,-2,disgust,
DEI,1,,
DEIXA,0,,
DEIXAR,1,,
DEIXOU,-1,,
DEJA,0,,
DEJAR,0,,
DEJE,0,,
DEJECT,-2,sadness,
DEJECTED,-2,sadness,
DEJECTING,-2,sadness,
DEJECTS,-2,sadness,
DEJO,0,,
DEK,2,,
DEKAT,1,,
DEKET,1,,
DELETE,-1,anger,
DELETED,-1,anger,
DELIGHTING,3,joy,
DELIGHTS,3,joy,
DELIVER,1,,
DELIVERED,1,,
DEMAM,-1,,
DEMANDED,-1,anger,
DEMANDS,-1,anger,
DEMASIADO,0,,
DEMI,1,,
DEMO,1,,
DENGAN,1,,
DENGER,-1,fear,
DENGERIN,1,,
DENIER,-2,fear,
DENIERS,-2,fear,
DENIES,-2,fear,
DENK,1,,
DENOUNCES,-2,anger,
DENOVO,0,,
DENTIST,-1,,
DEPENDS,2,,
DEPOIS,1,,
DERAILED,-2,sadness,
DERAILS,-2,sadness,
DERBY,1,,
DERIDED,-2,disgust,
DERIDES,-2,disgust,
DERIDING,-2,disgust,
DESAYUNO,1,,
DESCANSAR,2,,
DESCULPA,-1,,
DESEO,1,,
DESERVES,2,trust,
DESFILE,1,,
DESIRE,1,,
DESIRED,2,,
DESKTOP,1,,
DESPAIRS,-3,sadness,
DESPERATELY,-3,sadness,
DESPITE,1,,
DESPONDENT,-3,sadness,
DESPUES,1,,
DESSA,0,,
DESTROY,-3,anger,
DESTROYS,-3,anger,
DETAINED,-2,fear,
DETROIT,1,,
DEU,-1,,
DEUS,0,,
DEV,1,,
DEVASTATED,-3,anger,
DEVOTED,3,,
DEWASA,2,,
DEY,1,,
DEZE,1,,
DGN,1,,
DIAA,2,,
DIAAA,2,,
DIAJAK,0,,
DIAN,1,,
DIANA,1,,
DIARIES,1,,
DIAS,1,,
DIBALES,0,,
DIBILANG,0,,
DICEN,1,,
DICES,0,,
DICH,1,,
DICHO,1,,
DICK,-4,anger,
DICKHEAD,-4,anger,
DICTATORS,-2,disgust,
DIED,-3,sadness,
DIEGO,1,,
DIEM,0,,
DIERON,0,,
DIFF,1,,
DIFFERENT,1,,
DIFFIDENT,-2,none,
DIFICIL,-1,,
DIGA,1,,
DIGAS,0,,
DIGO,1,,
DIH,0,,
DIIA,2,,
DIIIA,3,,
DIJE,0,,
DIJO,0,,
DIK,1,,
DIKASIH,1,,
DIKIT,1,,
DIL,1,,
DIMANA,1,,
DINDA,1,,
DINERO,0,,
DING,1,,
DINGEN,1,,
DINGIN,0,,
DINSDAG,1,,
DIO,0,,
DIOS,1,,
DIPSHIT,-3,anger,
DIR,2,,
DIRECT,1,,
DIRECTORS,1,,
DIREFUL,-3,disgust,
DIRI,1,,
DIRIKU,0,,
DIRIMU,1,,
DIRTIER,-2,disgust,
DIRTIEST,-2,disgust,
DIRUMAH,0,,
DIS,1,,
DISADVANTAGED,-2,fear,
DISANA,1,,
DISAPPEARED,-1,fear,
DISAPPEARS,-1,fear,
DISAPPOINTMENTS,-2,disgust,
DISAPPOINTS,-2,disgust,
DISCARD,-1,disgust,
DISCARDING,-1,disgust,
DISCO,1,,
DISCONSOLATE,-2,sadness,
DISCONSOLATION,-2,sadness,
DISCONTENTED,-2,sadness,
DISCOVERED,1,,
DISCREDITED,-2,anger,
DISFRUTA,2,,
DISFRUTAR,2,,
DISGUISES,-1,fear,
DISGUISING,-1,disgust,
DISGUSTED,-3,disgust,
DISHES,1,,
DISILLUSIONED,-2,anger,
DISINI,0,,
DISMAYED,-2,sadness,
DISNEY,1,,
DISPARAGED,-2,disgust,
DISPARAGES,-2,disgust,
DISPUTED,-2,anger,
DISPUTES,-2,anger,
DISPUTING,-2,anger,
DISQUIET,-2,fear,
DISREGARDING,-2,anger,
DISREGARDS,-2,anger,
DISRESPECTED,-2,anger,
DISRUPTIONS,-2,anger,
DISRUPTIVE,-2,anger,
DISTORTING,-2,anger,
DISTORTS,-2,anger,
DISTRACTS,-2,none,
DISTRESSES,-2,anger,
DISTRUSTFUL,-3,anger,
DISTURB,-2,none,
DISTURBING,-2,fear,
DISTURBS,-2,none,
DISURUH,0,,
DITHERING,-2,fear,
DITINGGAL,-1,,
DITO,1,,
DITUNGGU,3,,
DIVA,2,,
DIVERTIDO,1,,
DKT,1,,
DLL,1,,
DLM,1,,
DLU,1,,
DMANA,1,,
DMN,1,,
DMNA,1,,
DMS,1,,
DNG,1,,
DNK,1,,
DNT,0,,
DOA,2,,
DOAIN,2,,
DOAKAN,2,,
DOANG,0,,
DOANK,0,,
DOANYA,3,,
DOC,0,,
DOCTORS,-1,,
DODGY,-2,fear,
DOENTE,-2,,
DOES NOT WORK,-3,fear,
DOESNT,0,,
DOGS,1,,
DOI,0,,
DOIN,1,,
DOKTER,0,,
DOLLARS,1,,
DOLOROUS,-2,sadness,
DOM,1,,
DOMINGO,1,,
DONATE,1,,
DONE,2,,
DONG,1,,
DONGG,1,,
DONGGG,0,,
DONGS,1,,
DONK,1,,
DONT,0,,
DONT LIKE,-2,disgust,
DONUTS,1,,
DOO,1,,
DOOD,-1,,
DOONG,1,,
DOOO,1,,
DOOONG,0,,
DOORS,1,,
DOPE,3,,
DOR,-2,,
DORMI,0,,
DORMINDO,0,,
DORMIR,1,,
DORMIRE,1,,
DOSA,0,,
DOSEN,0,,
DOUBTED,-1,fear,
DOUBTS,-1,fear,
DOUCHEBAG,-3,anger,
DOUCHEN,1,,
DOUGIE,-1,,
DOWNHEARTED,-2,sadness,
DOWNLOAD,1,,
DOWNLOADED,1,,
DOWNSIDE,-2,fear,
DOWNSTAIRS,0,,
DOWNTOWN,2,,
DOY,1,,
DPN,0,,
DPS,1,,
DPT,1,,
DRAGGED,-1,anger,
DREADED,-2,fear,
DREADING,-2,fear,
DREAMS,1,joy,
DRESS,1,,
DRESSED,1,,
DRESSES,2,,
DREW,1,,
DRI,1,,
DRINKEN,2,,
DRINKIN,1,,
DRINKS,2,,
DRIVE,1,,
DRIVERS,1,,
DRIVING,1,,
DRMH,0,,
DROGA,-2,,
DROOPY,-2,,
DROPPED,0,,
DROPPING,1,,
DROWNED,-2,fear,
DROWNS,-2,fear,
DRPD,1,,
DRTD,0,,
DRUGS,1,,
DRUK,1,,
DRUNK,-2,disgust,
DSNI,0,,
DTG,0,,
DUA,1,,
DUAS,0,,
DUBLIN,1,,
DUCK,1,,
DUD,-2,anger,
DUDA,1,,
DUDE,1,,
DUDES,1,,
DUDUK,1,,
DUELE,-2,,
DUH,0,,
DUIT,0,,
DUKUNG,1,,
DULCE,1,,
DULU,1,,
DULUAN,1,,
DUMBASS,-3,anger,
DUNIA,2,,
DUNK,1,,
DUNNO,0,,
DUPED,-2,sadness,
DURMI,0,,
DUTY,1,,
DVD,1,,
DVR,1,,
DWN,1,,
DYA,0,,
DYSFUNCTION,-2,anger,
EAE,2,,
EARS,0,,
EASIER,1,,
EAST,1,,
EASTER,1,,
EATEN,0,,
EBAY,0,,
ECHT,0,,
EDITING,1,,
EDWARD,1,,
EEE,1,,
EEH,1,,
EENS,1,,
EERIE,-2,,
EERST,1,,
EERSTE,1,,
EERY,-2,,
EFF,0,,
EFFECTIVELY,2,joy,
EFFIN,0,,
EGGS,1,,
EGT,-1,,
EHEHE,2,joy,
EHEM,1,,
EHH,1,,
EHHH,1,,
EHM,1,,
EIGENLIJK,1,,
EINDELIJK,2,,
EITHER,0,,
ELATION,3,,
ELEGANTLY,2,,
ELKAAR,1,,
ELLA,1,,
ELLO,2,,
ELO,0,,
ELSE,1,,
ELU,0,,
EMAIL,1,,
E-MAIL,1,,
EMAILS,1,,
EMAK,0,,
EMANG,0,,
EMBARRASSED,-2,disgust,
EMBARRASSES,-2,disgust,
EMG,0,,
EMILY,1,,
EMINEM,1,,
EMM,1,,
EMMA,2,,
EMNG,0,,
EMO,0,,
EMOSI,0,,
EMPATHETIC,2,anticipation,
EMPEZAR,1,,
EMPIEZA,1,,
ENAK,0,,
ENAKNYA,1,,
ENCANTA,2,,
ENCANTO,2,,
ENCONTRAR,1,,
ENCOURAGED,2,,
ENCOURAGES,2,,
ENCUENTRO,-1,,
ENDORSE,2,,
ENDORSED,2,,
ENDORSES,2,,
ENDS,1,,
ENEMIES,-2,anger,
ENFIM,1,,
ENG,1,,
ENGAGES,1,,
ENGGA,0,,
ENGGAK,0,,
ENGKAU,1,,
ENGLAND,1,,
ENGLISH,1,,
ENJOYED,3,joy,
ENJOYS,2,joy,
ENK,0,,
ENLIGHTENED,2,surprise,
ENLIGHTENS,2,surprise,
ENNUI,-2,disgust,
ENOUGH,1,,
ENRAGE,-2,anger,
ENRAGED,-2,anger,
ENRAGES,-2,anger,
ENRAGING,-2,anger,
ENRAPTURE,3,surprise,
ENSERIO,0,,
ENSLAVES,-2,anger,
ENSURING,1,trust,
ENTAH,0,,
ENTAR,1,,
ENTENDI,0,,
ENTHRAL,3,surprise,
ENTHUSIASTIC,3,surprise,
ENTIENDO,0,,
ENTITLED,1,anticipation,
ENTRA,0,,
ENTRAR,0,,
ENTRO,0,,
ENTRUSTED,2,trust,
ENVIDIA,0,,
ENVIES,-1,disgust,
ENVY,-1,disgust,
ENVYING,-1,disgust,
ENZO,1,,
EPISODES,0,,
EQUIPO,1,,
ERG,0,,
ERIC,1,,
ERIN,2,,
ERM,1,,
ERRANDS,1,,
ERRORS,-2,none,
ERRR,0,,
ESAS,1,,
ESCAPES,-1,none,
ESCOLA,0,,
ESCUCHANDO,2,,
ESCUELA,0,,
ESO,0,,
ESOK,1,,
ESOS,0,,
ESP,1,,
ESPECIALLY,1,,
ESPERA,1,,
ESPERANDO,1,,
ESPERAR,1,,
ESPERO,1,,
ESPN,1,,
ESQUE,0,,
ESQUECI,-1,,
ESSAYS,0,,
ESTAS,1,,
ESTEEMED,2,,
ESTO,0,,
ESTOS,0,,
ESTUDAR,0,,
ESTUDIAR,0,,
ESTUVO,1,,
ETA,1,,
ETC,1,,
ETEN,2,,
EUPHORIA,4,joy,
EUPHORIC,4,joy,
EURO,1,,
EUY,0,,
EVA,1,,
EVEN,0,,
EVENTS,1,,
EVENTUALLY,1,,
EVER,1,,
EVERRR,2,,
EVERY,1,,
EVERY1,1,,
EVERYBODY,2,,
EVERYTHING,1,,
EVERYTIME,1,,
EVERYWHERE,0,,
EVET,2,,
EWW,0,,
EWWW,-1,disgust,
EXACT,1,,
EXACTLY,1,,
EXAGGERATES,-2,anger,
EXAGGERATING,-2,anger,
EXAMEN,0,,
EXAMPLE,2,,
EXAMS,0,,
EXASPERATED,2,surprise,
EXCELENTE,3,joy,
EXCEPT,0,,
EXCLUSIVE,2,trust,
EXHILARATED,3,surprise,
EXHILARATES,3,surprise,
EXHILARATING,3,surprise,
EXISTE,1,,
EXONERATE,2,trust,
EXONERATED,2,trust,
EXONERATES,2,trust,
EXONERATING,2,trust,
EXPANDS,1,,
EXPELLED,-2,fear,
EXPELLING,-2,fear,
EXPELS,-2,fear,
EXPLOITED,-2,disgust,
EXPLOITING,-2,disgust,
EXPLORATION,-1,none,
EXPLORATIONS,-1,none,
EXPO,1,,
EXPOSES,-1,disgust,
EXPOSING,-1,disgust,
EXTENDS,1,trust,
EXUBERANT,4,joy,
EXULTANT,3,joy,
EXULTANTLY,3,joy,
EYEBROWS,1,,
EYES,0,,
FAB,2,,
FACEBOOK,1,,
FACIAL,1,,
FACIL,1,,
FAG,-3,anger,
FAGGOT,-3,anger,
FAGGOTS,-3,anger,
FAIL,-2,fear,
FAILED,-2,fear,
FAILS,-2,fear,
FAILURES,-2,fear,
FAINTHEARTED,-2,fear,
FAKES,-3,anger,
FAKING,-3,anger,
FALA,0,,
FALANDO,0,,
FALAR,0,,
FALEI,0,,
FALLEN,-2,sadness,
FALLS,1,,
FALO,0,,
FALOU,0,,
FALTAN,1,,
FAM,2,,
FAMILIA,2,,
FAMILY,1,,
FANS,1,joy,
FANTASTIC,4,joy,
FAR,1,,
FASCINATE,3,surprise,
FASCINATED,3,surprise,
FASCINATES,3,surprise,
FASCIST,-2,anger,
FASCIST FILTH,-4,anger,
FASCISTS,-2,anger,
FAST,0,,
FASTER,1,,
FATALITIES,-3,anger,
FATIGUES,-2,sadness,
FATIGUING,-2,sadness,
FAV,2,joy,
FAVE,2,joy,
FAVORED,2,joy,
FAVORITED,2,joy,
FAVORITES,2,joy,
FAVORS,2,joy,
FAVOURITE,2,joy,
FAVS,2,joy,
FAZE,0,,
FCK,1,,
FDS,0,,
FEARSOME,-2,fear,
FEB,1,,
FED,0,,
FED UP,-3,anger,
FEEDBACK,2,,
FEELIN,0,,
FEELINGS,0,,
FEELS,1,,
FEEST,1,,
FEIRA,1,,
FELICIDAD,2,,
FELICIDADES,4,,
FELIZ,2,,
FELONIES,-3,anger,
FEMALES,2,,
FEO,-1,,
FER,1,,
FERIADO,1,,
FERVID,2,,
FEST,1,joy,
FESTA,1,joy,
FICANDO,-1,,
FICOU,0,,
FIDGETY,-2,fear,
FIETS,1,,
FIETSEN,0,,
FIFA,1,,
FIGURED,2,,
FIJN,2,,
FIJNE,3,,
FILES,0,,
FILLED,1,,
FILME,1,,
FILMING,1,,
FILMS,1,,
FINALMENTE,3,,
FINALS,0,,
FINANCIAL CRISIS,-1,fear,
FINDE,1,,
FINE,2,,
FINGERS,1,,
FINISHED,1,,
FINNA,2,,
FIR,1,,
FIRED,-2,anger,
FIRST,1,,
FISIKA,1,,
FIT,1,,
FIVE,0,,
FIXIE,0,,
FIXING,1,,
FLEES,-1,fear,
FLIGHTS,0,,
FLIP,1,,
FLOPS,-2,disgust,
FLOR,2,,
FLORIDA,1,,
FLOWER,2,,
FLOWERS,1,,
FML,-2,,
FOCUSED,2,,
FODA,0,,
FOKUS,2,,
FOLBACK,4,anticipation,joy
FOLBEK,4,,
FOLKS,2,,
FOLL,4,,
FOLLBACK,4,,
FOLLBACKNYA,5,,
FOLLOWBACK,4,,
FOLLOWED,3,,
FOLLOWERS,2,,
FOLLOWIN,2,,
FOLLOWING,2,,
FOLLOWNYA,5,,
FOLLOWS,2,,
FOME,-1,,
FOND,2,,
FONE,0,,
FOODS,1,,
FOOLS,-2,anger,
FORECLOSURE,-2,disgust,sadness
FORECLOSURES,-2,disgust,sadness
FOREVER,1,,
FORGETTING,0,,
FORGOT,0,,
FORMA,1,,
FORREAL,1,,
FOSSE,-1,,
FOTO,1,,
FOTONYA,1,,
FOTOS,1,,
FOUR,0,,
FRANCE,0,,
FRANCISCO,0,,
FRANKIE,0,,
FRAUDS,-4,sadness,surprise
FRAUDSTER,-4,sadness,surprise
FRAUDSTERS,-4,sadness,surprise
FRAUDULENCE,-4,sadness,surprise
FREAKIN,0,,
FREAKING,0,,
FREE,1,,
FRENCH,1,,
FRENTE,1,,
FRESH,1,,
FRI,0,,
FRIDAY,2,,
FRIDAYS,1,,
FRIDGE,1,,
FRIED,1,,
FRIENDS,1,,
FRIES,1,,
FRIGHTENING,-3,fear,
FRIKIN,-2,fear,
FRIO,0,,
FRM,1,,
FRUSTRATES,-2,anger,
FRUSTRATING,-2,anger,
FTW,3,,
FUCK,-4,anger,
FUCKED,-4,anger,
FUCKER,-4,anger,
FUCKERS,-4,anger,
FUCKFACE,-4,anger,
FUCKHEAD,-4,anger,
FUCKIN,-4,anger,
FUCKING,-4,anger,
FUCKTARD,-4,anger,
FUD,-3,,
FUERTE,0,,
FUKED,-4,anger,
FUKING,-4,anger,
FULFILLED,2,trust,
FULFILLS,2,trust,
FUNERALS,-1,sadness,
FUNKY,2,,
FUNN,2,joy,
FUNNIER,4,joy,
FUNNIEST,2,joy,
FUNNN,2,,
FUNNY,4,joy,
FUTSAL,1,,
FYI,2,,
GAA,0,,
GAADA,-1,,
GABISA,-1,,
GADA,-1,,
GAGA,1,,
GAGAL,-1,,
GAGGED,-2,disgust,
GAH,-1,disgust,
GAINED,2,,
GAINS,2,,
GAJADI,-1,,
GAK,0,,
GAL,2,,
GALAU,0,,
GALERA,2,,
GALING,3,,
GALLANTLY,3,trust,
GAMAU,-1,,
GAMES,1,,
GAMPANG,1,,
GAN,1,,
GANA,1,,
GANAR,1,,
GANAS,0,,
GANDA,3,,
GANGGU,1,,
GANO,1,,
GANTENG,2,,
GAPAPA,1,,
GAPERNAH,2,,
GAPING WINDOWS,-1,,
GARA,-1,,
GARA2,-1,,
GARGANTA,-2,,
GARY,1,,
GASUKA,2,,
GATAU,0,,
GAUL,1,,
GAUSAH,1,,
GAVE,1,,
GAY,1,,
GAYA,1,,
GBU,5,,
GEDAAN,1,,
GEDE,0,,
GEE,1,,
GEEK,2,,
GEEZ,0,,
GEFELICITEERD,3,,
GEGETEN,2,,
GEHAD,1,,
GEK,0,,
GELAP,0,,
GELIJK,1,,
GELUKKIG,2,,
GEMIST,-1,,
GEN,1,,
GENDUT,0,,
GENOEG,1,,
GEORGE,1,,
GEORGIA,1,,
GEREJA,1,,
GERMANY,1,,
GESLAPEN,1,,
GET,1,,
GETS,1,,
GETTIN,1,,
GETTING,1,,
GEWEEST,1,,
GEWELDIG,2,,
GEWONNEN,2,,
GEWOON,1,,
GEWORDEN,1,,
GEZELLIG,3,,
GEZIEN,1,,
